year;month;state;type_of_producer;energy_source;generation_mwh;date
2014;10;DC;Combined Heat and Power, Commercial Power;Total;4704.81;01/10/2014
2014;10;DC;Combined Heat and Power, Commercial Power;Natural Gas;4704.81;01/10/2014
2014;10;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/10/2014
2014;11;DC;Total Electric Power Industry;Total;5104.64;01/11/2014
2014;11;DC;Total Electric Power Industry;Natural Gas;5104.64;01/11/2014
2014;11;DC;Total Electric Power Industry;Petroleum;0;01/11/2014
2014;11;DC;Combined Heat and Power, Commercial Power;Total;5104.64;01/11/2014
2014;11;DC;Combined Heat and Power, Commercial Power;Natural Gas;5104.64;01/11/2014
2014;11;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/11/2014
2014;12;DC;Total Electric Power Industry;Total;5607.42;01/12/2014
2014;12;DC;Total Electric Power Industry;Natural Gas;5607.42;01/12/2014
2014;12;DC;Total Electric Power Industry;Petroleum;0;01/12/2014
2014;12;DC;Combined Heat and Power, Commercial Power;Total;5607.42;01/12/2014
2014;12;DC;Combined Heat and Power, Commercial Power;Natural Gas;5607.42;01/12/2014
2014;12;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/12/2014
2015;1;DC;Total Electric Power Industry;Total;1713;01/01/2015
2015;1;DC;Total Electric Power Industry;Natural Gas;1699;01/01/2015
2015;1;DC;Total Electric Power Industry;Petroleum;14;01/01/2015
2015;1;DC;Combined Heat and Power, Commercial Power;Total;1713;01/01/2015
2015;1;DC;Combined Heat and Power, Commercial Power;Natural Gas;1699;01/01/2015
2015;1;DC;Combined Heat and Power, Commercial Power;Petroleum;14;01/01/2015
2015;2;DC;Total Electric Power Industry;Total;1575;01/02/2015
2015;2;DC;Total Electric Power Industry;Natural Gas;1538;01/02/2015
2015;2;DC;Total Electric Power Industry;Petroleum;37;01/02/2015
2015;2;DC;Combined Heat and Power, Commercial Power;Total;1575;01/02/2015
2015;2;DC;Combined Heat and Power, Commercial Power;Natural Gas;1538;01/02/2015
2015;2;DC;Combined Heat and Power, Commercial Power;Petroleum;37;01/02/2015
2015;3;DC;Total Electric Power Industry;Total;1675;01/03/2015
2015;3;DC;Total Electric Power Industry;Natural Gas;1671;01/03/2015
2015;3;DC;Total Electric Power Industry;Petroleum;4;01/03/2015
2015;3;DC;Combined Heat and Power, Commercial Power;Total;1675;01/03/2015
2015;3;DC;Combined Heat and Power, Commercial Power;Natural Gas;1671;01/03/2015
2015;3;DC;Combined Heat and Power, Commercial Power;Petroleum;4;01/03/2015
2015;4;DC;Total Electric Power Industry;Total;1718;01/04/2015
2015;4;DC;Total Electric Power Industry;Natural Gas;1715;01/04/2015
2015;4;DC;Total Electric Power Industry;Petroleum;3;01/04/2015
2015;4;DC;Combined Heat and Power, Commercial Power;Total;1718;01/04/2015
2015;4;DC;Combined Heat and Power, Commercial Power;Natural Gas;1715;01/04/2015
2015;4;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/04/2015
2015;5;DC;Total Electric Power Industry;Total;1951;01/05/2015
2015;5;DC;Total Electric Power Industry;Natural Gas;1946;01/05/2015
2015;5;DC;Total Electric Power Industry;Petroleum;5;01/05/2015
2015;5;DC;Combined Heat and Power, Commercial Power;Total;1951;01/05/2015
2015;5;DC;Combined Heat and Power, Commercial Power;Natural Gas;1946;01/05/2015
2015;5;DC;Combined Heat and Power, Commercial Power;Petroleum;5;01/05/2015
2015;6;DC;Total Electric Power Industry;Total;5978;01/06/2015
2015;6;DC;Total Electric Power Industry;Natural Gas;2155;01/06/2015
2015;6;DC;Total Electric Power Industry;Petroleum;6;01/06/2015
2015;6;DC;Total Electric Power Industry;Other Biomass;3816;01/06/2015
2015;6;DC;Combined Heat and Power, Commercial Power;Total;2161;01/06/2015
2015;6;DC;Combined Heat and Power, Commercial Power;Natural Gas;2155;01/06/2015
2015;6;DC;Combined Heat and Power, Commercial Power;Petroleum;6;01/06/2015
2015;6;DC;Combined Heat and Power, Electric Power;Total;3816;01/06/2015
2015;6;DC;Combined Heat and Power, Electric Power;Natural Gas;0;01/06/2015
2015;6;DC;Combined Heat and Power, Electric Power;Other Biomass;3816;01/06/2015
2015;7;DC;Total Electric Power Industry;Total;6904;01/07/2015
2015;7;DC;Total Electric Power Industry;Natural Gas;2320;01/07/2015
2015;7;DC;Total Electric Power Industry;Petroleum;7;01/07/2015
2015;7;DC;Total Electric Power Industry;Other Biomass;4576;01/07/2015
2015;7;DC;Combined Heat and Power, Commercial Power;Total;2328;01/07/2015
2015;7;DC;Combined Heat and Power, Commercial Power;Natural Gas;2320;01/07/2015
2015;7;DC;Combined Heat and Power, Commercial Power;Petroleum;7;01/07/2015
2015;7;DC;Combined Heat and Power, Electric Power;Total;4576;01/07/2015
2015;7;DC;Combined Heat and Power, Electric Power;Natural Gas;0;01/07/2015
2015;7;DC;Combined Heat and Power, Electric Power;Other Biomass;4576;01/07/2015
2015;8;DC;Total Electric Power Industry;Total;6649;01/08/2015
2015;8;DC;Total Electric Power Industry;Natural Gas;2247;01/08/2015
2015;8;DC;Total Electric Power Industry;Petroleum;5;01/08/2015
2015;8;DC;Total Electric Power Industry;Other Biomass;4396;01/08/2015
2015;8;DC;Combined Heat and Power, Commercial Power;Total;2252;01/08/2015
2015;8;DC;Combined Heat and Power, Commercial Power;Natural Gas;2247;01/08/2015
2015;8;DC;Combined Heat and Power, Commercial Power;Petroleum;5;01/08/2015
2015;8;DC;Combined Heat and Power, Electric Power;Total;4396;01/08/2015
2015;8;DC;Combined Heat and Power, Electric Power;Natural Gas;0;01/08/2015
2015;8;DC;Combined Heat and Power, Electric Power;Other Biomass;4396;01/08/2015
2015;9;DC;Total Electric Power Industry;Total;6068;01/09/2015
2015;9;DC;Total Electric Power Industry;Natural Gas;2037;01/09/2015
2015;9;DC;Total Electric Power Industry;Petroleum;3;01/09/2015
2015;9;DC;Total Electric Power Industry;Other Biomass;4029;01/09/2015
2015;9;DC;Combined Heat and Power, Commercial Power;Total;2040;01/09/2015
2015;9;DC;Combined Heat and Power, Commercial Power;Natural Gas;2037;01/09/2015
2015;9;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/09/2015
2015;9;DC;Combined Heat and Power, Electric Power;Total;4029;01/09/2015
2015;9;DC;Combined Heat and Power, Electric Power;Natural Gas;0;01/09/2015
2015;9;DC;Combined Heat and Power, Electric Power;Other Biomass;4029;01/09/2015
2015;10;DC;Total Electric Power Industry;Total;6426;01/10/2015
2015;10;DC;Total Electric Power Industry;Natural Gas;1796;01/10/2015
2015;10;DC;Total Electric Power Industry;Petroleum;3;01/10/2015
2015;10;DC;Total Electric Power Industry;Other Biomass;4627;01/10/2015
2015;10;DC;Combined Heat and Power, Commercial Power;Total;1799;01/10/2015
2015;10;DC;Combined Heat and Power, Commercial Power;Natural Gas;1796;01/10/2015
2015;10;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/10/2015
2015;10;DC;Combined Heat and Power, Electric Power;Total;4627;01/10/2015
2015;10;DC;Combined Heat and Power, Electric Power;Natural Gas;0;01/10/2015
2015;10;DC;Combined Heat and Power, Electric Power;Other Biomass;4627;01/10/2015
2015;11;DC;Total Electric Power Industry;Total;6409;01/11/2015
2015;11;DC;Total Electric Power Industry;Natural Gas;1739;01/11/2015
2015;11;DC;Total Electric Power Industry;Petroleum;7;01/11/2015
2015;11;DC;Total Electric Power Industry;Other Biomass;4662;01/11/2015
2015;11;DC;Combined Heat and Power, Commercial Power;Total;1747;01/11/2015
2015;11;DC;Combined Heat and Power, Commercial Power;Natural Gas;1739;01/11/2015
2015;11;DC;Combined Heat and Power, Commercial Power;Petroleum;7;01/11/2015
2015;11;DC;Combined Heat and Power, Electric Power;Total;4662;01/11/2015
2015;11;DC;Combined Heat and Power, Electric Power;Natural Gas;0;01/11/2015
2015;11;DC;Combined Heat and Power, Electric Power;Other Biomass;4662;01/11/2015
2015;12;DC;Total Electric Power Industry;Total;6685;01/12/2015
2015;12;DC;Total Electric Power Industry;Natural Gas;1790;01/12/2015
2015;12;DC;Total Electric Power Industry;Petroleum;3;01/12/2015
2015;12;DC;Total Electric Power Industry;Other Biomass;4892;01/12/2015
2015;12;DC;Combined Heat and Power, Commercial Power;Total;1793;01/12/2015
2015;12;DC;Combined Heat and Power, Commercial Power;Natural Gas;1790;01/12/2015
2015;12;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/12/2015
2015;12;DC;Combined Heat and Power, Electric Power;Total;4892;01/12/2015
2015;12;DC;Combined Heat and Power, Electric Power;Natural Gas;0;01/12/2015
2015;12;DC;Combined Heat and Power, Electric Power;Other Biomass;4892;01/12/2015
2016;1;DC;Total Electric Power Industry;Total;6419;01/01/2016
2016;1;DC;Total Electric Power Industry;Natural Gas;1725;01/01/2016
2016;1;DC;Total Electric Power Industry;Petroleum;180;01/01/2016
2016;1;DC;Total Electric Power Industry;Other Biomass;4514;01/01/2016
2016;1;DC;Combined Heat and Power, Commercial Power;Total;1902;01/01/2016
2016;1;DC;Combined Heat and Power, Commercial Power;Natural Gas;1722;01/01/2016
2016;1;DC;Combined Heat and Power, Commercial Power;Petroleum;180;01/01/2016
2016;1;DC;Combined Heat and Power, Electric Power;Total;4516;01/01/2016
2016;1;DC;Combined Heat and Power, Electric Power;Natural Gas;2;01/01/2016
2016;1;DC;Combined Heat and Power, Electric Power;Other Biomass;4514;01/01/2016
2016;2;DC;Total Electric Power Industry;Total;5935;01/02/2016
2016;2;DC;Total Electric Power Industry;Natural Gas;1642;01/02/2016
2016;2;DC;Total Electric Power Industry;Petroleum;90;01/02/2016
2016;2;DC;Total Electric Power Industry;Other Biomass;4203;01/02/2016
2016;2;DC;Combined Heat and Power, Commercial Power;Total;1730;01/02/2016
2016;2;DC;Combined Heat and Power, Commercial Power;Natural Gas;1640;01/02/2016
2016;2;DC;Combined Heat and Power, Commercial Power;Petroleum;90;01/02/2016
2016;2;DC;Combined Heat and Power, Electric Power;Total;4205;01/02/2016
2016;2;DC;Combined Heat and Power, Electric Power;Natural Gas;2;01/02/2016
2016;2;DC;Combined Heat and Power, Electric Power;Other Biomass;4203;01/02/2016
2016;3;DC;Total Electric Power Industry;Total;6187;01/03/2016
2016;3;DC;Total Electric Power Industry;Natural Gas;1752;01/03/2016
2016;3;DC;Total Electric Power Industry;Petroleum;48;01/03/2016
2016;3;DC;Total Electric Power Industry;Other Biomass;4387;01/03/2016
2016;3;DC;Combined Heat and Power, Commercial Power;Total;1798;01/03/2016
2016;3;DC;Combined Heat and Power, Commercial Power;Natural Gas;1750;01/03/2016
2016;3;DC;Combined Heat and Power, Commercial Power;Petroleum;48;01/03/2016
2016;3;DC;Combined Heat and Power, Electric Power;Total;4389;01/03/2016
2016;3;DC;Combined Heat and Power, Electric Power;Natural Gas;2;01/03/2016
2016;3;DC;Combined Heat and Power, Electric Power;Other Biomass;4387;01/03/2016
2016;4;DC;Total Electric Power Industry;Total;6416;01/04/2016
2016;4;DC;Total Electric Power Industry;Natural Gas;1691;01/04/2016
2016;4;DC;Total Electric Power Industry;Petroleum;50;01/04/2016
2016;4;DC;Total Electric Power Industry;Other Biomass;4674;01/04/2016
2016;4;DC;Combined Heat and Power, Commercial Power;Total;1739;01/04/2016
2016;4;DC;Combined Heat and Power, Commercial Power;Natural Gas;1689;01/04/2016
2016;4;DC;Combined Heat and Power, Commercial Power;Petroleum;50;01/04/2016
2016;4;DC;Combined Heat and Power, Electric Power;Total;4677;01/04/2016
2016;4;DC;Combined Heat and Power, Electric Power;Natural Gas;2;01/04/2016
2016;4;DC;Combined Heat and Power, Electric Power;Other Biomass;4674;01/04/2016
2016;5;DC;Total Electric Power Industry;Total;6609;01/05/2016
2016;5;DC;Total Electric Power Industry;Natural Gas;1904;01/05/2016
2016;5;DC;Total Electric Power Industry;Petroleum;52;01/05/2016
2016;5;DC;Total Electric Power Industry;Other Biomass;4653;01/05/2016
2016;5;DC;Combined Heat and Power, Commercial Power;Total;1953;01/05/2016
2016;5;DC;Combined Heat and Power, Commercial Power;Natural Gas;1901;01/05/2016
2016;5;DC;Combined Heat and Power, Commercial Power;Petroleum;52;01/05/2016
2016;5;DC;Combined Heat and Power, Electric Power;Total;4656;01/05/2016
2016;5;DC;Combined Heat and Power, Electric Power;Natural Gas;2;01/05/2016
2016;5;DC;Combined Heat and Power, Electric Power;Other Biomass;4653;01/05/2016
2016;6;DC;Total Electric Power Industry;Total;6617;01/06/2016
2016;6;DC;Total Electric Power Industry;Natural Gas;2164;01/06/2016
2016;6;DC;Total Electric Power Industry;Petroleum;81;01/06/2016
2016;6;DC;Total Electric Power Industry;Other Biomass;4371;01/06/2016
2016;6;DC;Combined Heat and Power, Commercial Power;Total;2242;01/06/2016
2016;6;DC;Combined Heat and Power, Commercial Power;Natural Gas;2161;01/06/2016
2016;6;DC;Combined Heat and Power, Commercial Power;Petroleum;81;01/06/2016
2016;6;DC;Combined Heat and Power, Electric Power;Total;4374;01/06/2016
2016;6;DC;Combined Heat and Power, Electric Power;Natural Gas;3;01/06/2016
2016;6;DC;Combined Heat and Power, Electric Power;Other Biomass;4371;01/06/2016
2016;7;DC;Total Electric Power Industry;Total;7034;01/07/2016
2016;7;DC;Total Electric Power Industry;Natural Gas;2451;01/07/2016
2016;7;DC;Total Electric Power Industry;Petroleum;155;01/07/2016
2016;7;DC;Total Electric Power Industry;Other Biomass;4428;01/07/2016
2016;7;DC;Combined Heat and Power, Commercial Power;Total;2603;01/07/2016
2016;7;DC;Combined Heat and Power, Commercial Power;Natural Gas;2447;01/07/2016
2016;7;DC;Combined Heat and Power, Commercial Power;Petroleum;155;01/07/2016
2016;7;DC;Combined Heat and Power, Electric Power;Total;4431;01/07/2016
2016;7;DC;Combined Heat and Power, Electric Power;Natural Gas;3;01/07/2016
2016;7;DC;Combined Heat and Power, Electric Power;Other Biomass;4428;01/07/2016
2016;8;DC;Total Electric Power Industry;Total;6976;01/08/2016
2016;8;DC;Total Electric Power Industry;Natural Gas;2456;01/08/2016
2016;8;DC;Total Electric Power Industry;Petroleum;129;01/08/2016
2016;8;DC;Total Electric Power Industry;Other Biomass;4390;01/08/2016
2016;8;DC;Combined Heat and Power, Commercial Power;Total;2582;01/08/2016
2016;8;DC;Combined Heat and Power, Commercial Power;Natural Gas;2453;01/08/2016
2016;8;DC;Combined Heat and Power, Commercial Power;Petroleum;129;01/08/2016
2016;8;DC;Combined Heat and Power, Electric Power;Total;4394;01/08/2016
2016;8;DC;Combined Heat and Power, Electric Power;Natural Gas;3;01/08/2016
2016;8;DC;Combined Heat and Power, Electric Power;Other Biomass;4390;01/08/2016
2016;9;DC;Total Electric Power Industry;Total;6101;01/09/2016
2016;9;DC;Total Electric Power Industry;Natural Gas;2062;01/09/2016
2016;9;DC;Total Electric Power Industry;Petroleum;46;01/09/2016
2016;9;DC;Total Electric Power Industry;Other Biomass;3992;01/09/2016
2016;9;DC;Combined Heat and Power, Commercial Power;Total;2105;01/09/2016
2016;9;DC;Combined Heat and Power, Commercial Power;Natural Gas;2060;01/09/2016
2016;9;DC;Combined Heat and Power, Commercial Power;Petroleum;46;01/09/2016
2016;9;DC;Combined Heat and Power, Electric Power;Total;3995;01/09/2016
2016;9;DC;Combined Heat and Power, Electric Power;Natural Gas;3;01/09/2016
2016;9;DC;Combined Heat and Power, Electric Power;Other Biomass;3992;01/09/2016
2016;10;DC;Total Electric Power Industry;Total;5665;01/10/2016
2016;10;DC;Total Electric Power Industry;Natural Gas;1719;01/10/2016
2016;10;DC;Total Electric Power Industry;Petroleum;55;01/10/2016
2016;10;DC;Total Electric Power Industry;Other Biomass;3892;01/10/2016
2016;10;DC;Combined Heat and Power, Commercial Power;Total;1772;01/10/2016
2016;10;DC;Combined Heat and Power, Commercial Power;Natural Gas;1716;01/10/2016
2016;10;DC;Combined Heat and Power, Commercial Power;Petroleum;55;01/10/2016
2016;10;DC;Combined Heat and Power, Electric Power;Total;3894;01/10/2016
2016;10;DC;Combined Heat and Power, Electric Power;Natural Gas;2;01/10/2016
2016;10;DC;Combined Heat and Power, Electric Power;Other Biomass;3892;01/10/2016
2016;11;DC;Total Electric Power Industry;Total;6000;01/11/2016
2016;11;DC;Total Electric Power Industry;Natural Gas;1567;01/11/2016
2016;11;DC;Total Electric Power Industry;Petroleum;59;01/11/2016
2016;11;DC;Total Electric Power Industry;Other Biomass;4374;01/11/2016
2016;11;DC;Combined Heat and Power, Commercial Power;Total;1624;01/11/2016
2016;11;DC;Combined Heat and Power, Commercial Power;Natural Gas;1565;01/11/2016
2016;11;DC;Combined Heat and Power, Commercial Power;Petroleum;59;01/11/2016
2016;11;DC;Combined Heat and Power, Electric Power;Total;4376;01/11/2016
2016;11;DC;Combined Heat and Power, Electric Power;Natural Gas;2;01/11/2016
2016;11;DC;Combined Heat and Power, Electric Power;Other Biomass;4374;01/11/2016
2016;12;DC;Total Electric Power Industry;Total;6517;01/12/2016
2016;12;DC;Total Electric Power Industry;Natural Gas;1569;01/12/2016
2016;12;DC;Total Electric Power Industry;Petroleum;55;01/12/2016
2016;12;DC;Total Electric Power Industry;Other Biomass;4892;01/12/2016
2016;12;DC;Combined Heat and Power, Commercial Power;Total;1622;01/12/2016
2016;12;DC;Combined Heat and Power, Commercial Power;Natural Gas;1567;01/12/2016
2016;12;DC;Combined Heat and Power, Commercial Power;Petroleum;55;01/12/2016
2016;12;DC;Combined Heat and Power, Electric Power;Total;4894;01/12/2016
2016;12;DC;Combined Heat and Power, Electric Power;Natural Gas;2;01/12/2016
2016;12;DC;Combined Heat and Power, Electric Power;Other Biomass;4892;01/12/2016
2017;1;DC;Total Electric Power Industry;Total;9717;01/01/2017
2017;1;DC;Total Electric Power Industry;Natural Gas;4452;01/01/2017
2017;1;DC;Total Electric Power Industry;Petroleum;0;01/01/2017
2017;1;DC;Total Electric Power Industry;Other Biomass;5265;01/01/2017
2017;1;DC;Combined Heat and Power, Commercial Power;Total;9717;01/01/2017
2017;1;DC;Combined Heat and Power, Commercial Power;Natural Gas;4452;01/01/2017
2017;1;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/01/2017
2017;1;DC;Combined Heat and Power, Commercial Power;Other Biomass;5265;01/01/2017
2017;2;DC;Total Electric Power Industry;Total;5497;01/02/2017
2017;2;DC;Total Electric Power Industry;Natural Gas;1881;01/02/2017
2017;2;DC;Total Electric Power Industry;Petroleum;0;01/02/2017
2017;2;DC;Total Electric Power Industry;Other Biomass;3616;01/02/2017
2017;2;DC;Combined Heat and Power, Commercial Power;Total;5497;01/02/2017
2017;2;DC;Combined Heat and Power, Commercial Power;Natural Gas;1881;01/02/2017
2017;2;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/02/2017
2017;2;DC;Combined Heat and Power, Commercial Power;Other Biomass;3616;01/02/2017
2017;3;DC;Total Electric Power Industry;Total;8894;01/03/2017
2017;3;DC;Total Electric Power Industry;Natural Gas;3913;01/03/2017
2017;3;DC;Total Electric Power Industry;Petroleum;0;01/03/2017
2017;3;DC;Total Electric Power Industry;Other Biomass;4981;01/03/2017
2017;3;DC;Combined Heat and Power, Commercial Power;Total;8894;01/03/2017
2017;3;DC;Combined Heat and Power, Commercial Power;Natural Gas;3913;01/03/2017
2017;3;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/03/2017
2017;3;DC;Combined Heat and Power, Commercial Power;Other Biomass;4981;01/03/2017
2017;4;DC;Total Electric Power Industry;Total;3865;01/04/2017
2017;4;DC;Total Electric Power Industry;Natural Gas;69;01/04/2017
2017;4;DC;Total Electric Power Industry;Petroleum;0;01/04/2017
2017;4;DC;Total Electric Power Industry;Other Biomass;3796;01/04/2017
2017;4;DC;Combined Heat and Power, Commercial Power;Total;3865;01/04/2017
2017;4;DC;Combined Heat and Power, Commercial Power;Natural Gas;69;01/04/2017
2017;4;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/04/2017
2017;4;DC;Combined Heat and Power, Commercial Power;Other Biomass;3796;01/04/2017
2017;5;DC;Total Electric Power Industry;Total;4614;01/05/2017
2017;5;DC;Total Electric Power Industry;Natural Gas;1063;01/05/2017
2017;5;DC;Total Electric Power Industry;Petroleum;0;01/05/2017
2017;5;DC;Total Electric Power Industry;Other Biomass;3551;01/05/2017
2017;5;DC;Combined Heat and Power, Commercial Power;Total;4614;01/05/2017
2017;5;DC;Combined Heat and Power, Commercial Power;Natural Gas;1063;01/05/2017
2017;5;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/05/2017
2017;5;DC;Combined Heat and Power, Commercial Power;Other Biomass;3551;01/05/2017
2017;6;DC;Total Electric Power Industry;Total;5927;01/06/2017
2017;6;DC;Total Electric Power Industry;Natural Gas;3910;01/06/2017
2017;6;DC;Total Electric Power Industry;Petroleum;0;01/06/2017
2017;6;DC;Total Electric Power Industry;Other Biomass;2017;01/06/2017
2017;6;DC;Combined Heat and Power, Commercial Power;Total;5927;01/06/2017
2017;6;DC;Combined Heat and Power, Commercial Power;Natural Gas;3910;01/06/2017
2017;6;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/06/2017
2017;6;DC;Combined Heat and Power, Commercial Power;Other Biomass;2017;01/06/2017
2017;7;DC;Total Electric Power Industry;Total;5666;01/07/2017
2017;7;DC;Total Electric Power Industry;Natural Gas;357;01/07/2017
2017;7;DC;Total Electric Power Industry;Petroleum;0;01/07/2017
2017;7;DC;Total Electric Power Industry;Other Biomass;5309;01/07/2017
2017;7;DC;Combined Heat and Power, Commercial Power;Total;5666;01/07/2017
2017;7;DC;Combined Heat and Power, Commercial Power;Natural Gas;357;01/07/2017
2017;7;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/07/2017
2017;7;DC;Combined Heat and Power, Commercial Power;Other Biomass;5309;01/07/2017
2017;8;DC;Total Electric Power Industry;Total;2615;01/08/2017
2017;8;DC;Total Electric Power Industry;Natural Gas;345;01/08/2017
2017;8;DC;Total Electric Power Industry;Petroleum;0;01/08/2017
2017;8;DC;Total Electric Power Industry;Other Biomass;2270;01/08/2017
2017;8;DC;Combined Heat and Power, Commercial Power;Total;2615;01/08/2017
2017;8;DC;Combined Heat and Power, Commercial Power;Natural Gas;345;01/08/2017
2017;8;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/08/2017
2017;8;DC;Combined Heat and Power, Commercial Power;Other Biomass;2270;01/08/2017
2017;9;DC;Total Electric Power Industry;Total;5197;01/09/2017
2017;9;DC;Total Electric Power Industry;Natural Gas;2999;01/09/2017
2017;9;DC;Total Electric Power Industry;Petroleum;0;01/09/2017
2017;9;DC;Total Electric Power Industry;Other Biomass;2198;01/09/2017
2017;9;DC;Combined Heat and Power, Commercial Power;Total;5197;01/09/2017
2017;9;DC;Combined Heat and Power, Commercial Power;Natural Gas;2999;01/09/2017
2017;9;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/09/2017
2017;9;DC;Combined Heat and Power, Commercial Power;Other Biomass;2198;01/09/2017
2017;10;DC;Total Electric Power Industry;Total;4692;01/10/2017
2017;10;DC;Total Electric Power Industry;Natural Gas;0;01/10/2017
2017;10;DC;Total Electric Power Industry;Petroleum;0;01/10/2017
2017;10;DC;Total Electric Power Industry;Other Biomass;4692;01/10/2017
2017;10;DC;Combined Heat and Power, Commercial Power;Total;4692;01/10/2017
2017;10;DC;Combined Heat and Power, Commercial Power;Natural Gas;0;01/10/2017
2017;10;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/10/2017
2017;10;DC;Combined Heat and Power, Commercial Power;Other Biomass;4692;01/10/2017
2017;11;DC;Total Electric Power Industry;Total;4285;01/11/2017
2017;11;DC;Total Electric Power Industry;Natural Gas;118;01/11/2017
2017;11;DC;Total Electric Power Industry;Petroleum;0;01/11/2017
2017;11;DC;Total Electric Power Industry;Other Biomass;4167;01/11/2017
2017;11;DC;Combined Heat and Power, Commercial Power;Total;4285;01/11/2017
2017;11;DC;Combined Heat and Power, Commercial Power;Natural Gas;118;01/11/2017
2017;11;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/11/2017
2017;11;DC;Combined Heat and Power, Commercial Power;Other Biomass;4167;01/11/2017
2017;12;DC;Total Electric Power Industry;Total;5902;01/12/2017
2017;12;DC;Total Electric Power Industry;Natural Gas;597;01/12/2017
2017;12;DC;Total Electric Power Industry;Petroleum;0;01/12/2017
2017;12;DC;Total Electric Power Industry;Other Biomass;5305;01/12/2017
2017;12;DC;Combined Heat and Power, Commercial Power;Total;5902;01/12/2017
2017;12;DC;Combined Heat and Power, Commercial Power;Natural Gas;597;01/12/2017
2017;12;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/12/2017
2017;12;DC;Combined Heat and Power, Commercial Power;Other Biomass;5305;01/12/2017
2018;1;DC;Total Electric Power Industry;Total;6937;01/01/2018
2018;1;DC;Total Electric Power Industry;Natural Gas;2665;01/01/2018
2018;1;DC;Total Electric Power Industry;Petroleum;0;01/01/2018
2018;1;DC;Total Electric Power Industry;Other Biomass;4272;01/01/2018
2018;1;DC;Combined Heat and Power, Commercial Power;Total;6937;01/01/2018
2018;1;DC;Combined Heat and Power, Commercial Power;Natural Gas;2665;01/01/2018
2018;1;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/01/2018
2018;1;DC;Combined Heat and Power, Commercial Power;Other Biomass;4272;01/01/2018
2018;2;DC;Total Electric Power Industry;Total;7593;01/02/2018
2018;2;DC;Total Electric Power Industry;Natural Gas;2289;01/02/2018
2018;2;DC;Total Electric Power Industry;Petroleum;0;01/02/2018
2018;2;DC;Total Electric Power Industry;Other Biomass;5304;01/02/2018
2018;2;DC;Combined Heat and Power, Commercial Power;Total;7593;01/02/2018
2018;2;DC;Combined Heat and Power, Commercial Power;Natural Gas;2289;01/02/2018
2018;2;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/02/2018
2018;2;DC;Combined Heat and Power, Commercial Power;Other Biomass;5304;01/02/2018
2018;3;DC;Total Electric Power Industry;Total;8844;01/03/2018
2018;3;DC;Total Electric Power Industry;Natural Gas;3068;01/03/2018
2018;3;DC;Total Electric Power Industry;Petroleum;0;01/03/2018
2018;3;DC;Total Electric Power Industry;Other Biomass;5776;01/03/2018
2018;3;DC;Combined Heat and Power, Commercial Power;Total;8844;01/03/2018
2018;3;DC;Combined Heat and Power, Commercial Power;Natural Gas;3068;01/03/2018
2018;3;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/03/2018
2018;3;DC;Combined Heat and Power, Commercial Power;Other Biomass;5776;01/03/2018
2018;4;DC;Total Electric Power Industry;Total;9549;01/04/2018
2018;4;DC;Total Electric Power Industry;Natural Gas;4442;01/04/2018
2018;4;DC;Total Electric Power Industry;Petroleum;0;01/04/2018
2018;4;DC;Total Electric Power Industry;Other Biomass;5107;01/04/2018
2018;4;DC;Combined Heat and Power, Commercial Power;Total;9549;01/04/2018
2018;4;DC;Combined Heat and Power, Commercial Power;Natural Gas;4442;01/04/2018
2018;4;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/04/2018
2018;4;DC;Combined Heat and Power, Commercial Power;Other Biomass;5107;01/04/2018
2018;5;DC;Total Electric Power Industry;Total;3814;01/05/2018
2018;5;DC;Total Electric Power Industry;Natural Gas;-903;01/05/2018
2018;5;DC;Total Electric Power Industry;Petroleum;0;01/05/2018
2018;5;DC;Total Electric Power Industry;Other Biomass;4717;01/05/2018
2018;5;DC;Combined Heat and Power, Commercial Power;Total;3814;01/05/2018
2018;5;DC;Combined Heat and Power, Commercial Power;Natural Gas;-903;01/05/2018
2018;5;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/05/2018
2018;5;DC;Combined Heat and Power, Commercial Power;Other Biomass;4717;01/05/2018
2018;6;DC;Total Electric Power Industry;Total;6552;01/06/2018
